phrase_line_number,microsoft_id
10587,2141602
10588,2141575
10589,2288296
10590,2288189
10591,1245845
10592,1245522
10593,1466168
10594,1466246
10595,2245085
10596,2245118
10597,3237867
10598,3237902
10599,2194711
10600,2194792
10601,954526
10602,954607
10603,1479718
10604,1479546
10605,1091286
10606,1091304
10607,2158854
10608,2158971
10609,2086152
10610,2086347
10611,3107641
10612,3107862
10613,1909331
10614,1909408
10615,841596
10616,841803
10617,69773
10618,69792
10619,2823575
10620,2823513
10621,1704502
10622,1704526
10623,1118034
10624,1117974
10625,763729
10626,763570
10627,1708063
10628,1708041
10629,2455942
10630,2455978
10631,1995479
10632,1995435
10633,1896397
10634,1896353
10635,719618
10636,719464
10637,1993677
10638,1993928
10639,613587
10640,613565
10641,1963398
10642,1963436
10643,2758816
10644,2758860
10645,1626648
10646,1626556
10647,723744
10648,723573
10649,131979
10650,131957
10651,1078029
10652,1078132
10653,3085803
10654,3085929
10655,879525
10656,879587
10657,2553549
10658,2553713
10659,1813883
10660,1813693
10661,257789
10662,257726
10663,516157
10664,516020
10665,771017
10666,771084
10667,855940
10668,855913
10669,1158596
10670,1158858
10671,301223
10672,301061
10673,1530510
10674,1530311
10675,2545273
10676,2545342
10677,533426
10678,533451
10679,106326
10680,106017
10681,2010705
10682,2010779
10683,1317001
10684,1317240
10685,3095658
10686,3095749
10687,748110
10688,747916
10689,2279872
10690,2279663
10691,2804176
10692,2804094
10693,2672867
10694,2672777
10695,338234
10696,338113
10697,282228
10698,282273
10699,367061
10700,366887
10701,701234
10702,701403
10703,779429
10704,779490
10705,1465258
10706,1465081
10707,2486132
10708,2486071
10709,2606133
10710,2605961
10711,1386965
10712,1387020
10713,489508
10714,489322
10715,2342384
10716,2342230
10717,1077010
10718,1077133
10719,3083706
10720,3083626
10721,1136838
10722,1136879
10723,54142
10724,53641
10725,3034823
10726,3034600
10727,1814411
10728,1814474
10729,1015249
10730,1015204
10731,2634517
10732,2634420
10733,3049126
10734,3049112
10735,2716850
10736,2716882
10737,753928
10738,753890
10739,1279586
10740,1279614
10741,962062
10742,962035
10743,3223071
10744,3223018
10745,3022833
10746,3023029
10747,1383244
10748,1383329
10749,1268481
10750,1268446
10751,2066963
10752,2067124
10753,810876
10754,810916
10755,201839
10756,201917
10757,2742219
10758,2742206
10759,751520
10760,751373
10761,2502838
10762,2502910
10763,1914694
10764,1914703
10765,1430920
10766,1430791
10767,1726893
10768,1726944
10769,1861053
10770,1860658
10771,1305396
10772,1305775
10773,1245660
10774,1245555
10775,218848
10776,218851
10777,1996296
10778,1996327
10779,915791
10780,915664
10781,36690
10782,36507
10783,471789
10784,471569
10785,3052778
10786,3052804
10787,3181118
10788,3181443
10789,1688201
10790,1688150
10791,2933692
10792,2933859
10793,859527
10794,859427
10795,911653
10796,911618
10797,515581
10798,515752
10799,1209754
10800,1209692
10801,1722074
10802,1721807
10803,1782659
10804,1782732
10805,2250594
10806,2250465
10807,953113
10808,953368
10809,460209
10810,460142
10811,2113152
10812,2112911
10813,1455619
10814,1455672
10815,1116686
10816,1116653
10817,772613
10818,772655
10819,2549010
10820,2549015
10821,3264790
10822,3264835
10823,269343
10824,269287
10825,1018965
10826,1019063
10827,1910609
10828,1910454
10829,347022
10830,347003
10831,1857292
10832,1857427
10833,3052360
10834,3052505
10835,218925
10836,218856
10837,1568578
10838,1568664
10839,713225
10840,713251
10841,2159
10842,1973
10843,2750362
10844,2750073
10845,1679362
10846,1679412
10847,2700737
10848,2700676
10849,3311600
10850,3311633
10851,2702353
10852,2702573
10853,2529415
10854,2529304
10855,2594861
10856,2594771
10857,1568541
10858,1568628
10859,3271457
10860,3271275
10861,3439114
10862,3439084
10863,3075284
10864,3075402
10865,634144
10866,634283
10867,675276
10868,675330
10869,728030
10870,727944
10871,921105
10872,921039
10873,1398957
10874,1398780
10875,2654352
10876,2654328
10877,960331
10878,960580
10879,3010424
10880,3010442
10881,2305921
10882,2305729
10883,1473451
10884,1473509
10885,408188
10886,407700
10887,1619716
10888,1619614
10889,559444
10890,559520
10891,487951
10892,488007
10893,2206822
10894,2206552
10895,3400555
10896,3400525
10897,1599728
10898,1599554
10899,2180623
10900,2180775
10901,1811787
10902,1811952
10903,2854479
10904,2854521
10905,1605403
10906,1605715
10907,1462749
10908,1462789
10909,314997
10910,315030
10911,3181338
10912,3181212
10913,1438917
10914,1438953
10915,4733
10916,4557
10917,2820371
10918,2820525
10919,512301
10920,512562
10921,3433213
10922,3433207
10923,309864
10924,309706
10925,1621176
10926,1621114
10927,3179258
10928,3179481
10929,3014176
10930,3014142
10931,1881024
10932,1881582
10933,801552
10934,801516
10935,1958144
10936,1958112
10937,2820372
10938,2820184
10939,3292578
10940,3292497
10941,1513796
10942,1513822
10943,1521784
10944,1521350
10945,1300548
10946,1300525
10947,1704987
10948,1705268
10949,2250593
10950,2250464
10951,289600
10952,289558
10953,2315720
10954,2315696
10955,3450958
10956,3450985
10957,396041
10958,396188
10959,3071735
10960,3071752
10961,1014983
10962,1014963
10963,2708737
10964,2708707
10965,2908313
10966,2908192
10967,1181157
10968,1180896
10969,64684
10970,64798
10971,2759509
10972,2759477
10973,2027156
10974,2027061
10975,2840083
10976,2840039
10977,193911
10978,194178
10979,544033
10980,543914
10981,1386809
10982,1386805
10983,3268473
10984,3268414
10985,1369201
10986,1369173
10987,1849884
10988,1849915
10989,1449289
10990,1449185
10991,2348638
10992,2348556
10993,2876839
10994,2876840
10995,1853164
10996,1854204
10997,2320654
10998,2320666
10999,1057876
11000,1057778
11001,2116843
11002,2116883
11003,672378
11004,672334
11005,2529227
11006,2529209
11007,1461629
11008,1461781
11009,2413963
11010,2414227
11011,1149132
11012,1149205
11013,748158
11014,748178
11015,2251604
11016,2251573
11017,374015
11018,374162
11019,1635934
11020,1636048
11021,1575335
11022,1575408
11023,2927587
11024,2927329
11025,218945
11026,218868
11027,2493369
11028,2493428
11029,3125139
11030,3124927
11031,1071500
11032,1071443
11033,1195661
11034,1195775
11035,490355
11036,490378
11037,1723513
11038,1723286
11039,3181243
11040,3181212
11041,2578398
11042,2578422
11043,2829195
11044,2829246
11045,2440474
11046,2440558
11047,2458876
11048,2459076
11049,690423
11050,690225
11051,2467984
11052,2467944
11053,2152411
11054,2152008
11055,507752
11056,507554
11057,2565169
11058,2565078
11059,781894
11060,781633
11061,283607
11062,283690
11063,2204002
11064,2204069
11065,2532994
11066,2532909
11067,82938
11068,83014
11069,2933868
11070,2933701
11071,572581
11072,572736
11073,2128403
11074,2128443
11075,2784756
11076,2784682
11077,3347012
11078,3347199
11079,550074
11080,550082
11081,1787563
11082,1787470
11083,297503
11084,297732
11085,312392
11086,312450
11087,2328134
11088,2328113
11089,1906198
11090,1906345
11091,582748
11092,582674
11093,666189
11094,666235
11095,3236257
11096,3236303
11097,557353
11098,557232
11099,3394863
11100,3394664
11101,2009317
11102,2009591
11103,1927835
11104,1927803
11105,2363561
11106,2363551
11107,2343043
11108,2342960
11109,2511405
11110,2511384
11111,2238966
11112,2239003
11113,1941671
11114,1941684
11115,261723
11116,261954
11117,3065846
11118,3065703
11119,597385
11120,596832
11121,1478072
11122,1477994
11123,1245664
11124,1245881
11125,1431345
11126,1431763
11127,1051647
11128,1051745
11129,2691044
11130,2691264
11131,2343280
11132,2343315
11133,3001417
11134,3001446
11135,1091308
11136,1091292
11137,114363
11138,114587
11139,356757
11140,356716
11141,2697641
11142,2697724
11143,2797312
11144,2797224
11145,98413
11146,98644
11147,1632002
11148,1631786
11149,222989
11150,223008
11151,2862391
11152,2862245
11153,2464233
11154,2464268
11155,201901
11156,201831
11157,3214661
11158,3214345
11159,3434600
11160,3434628
11161,698947
11162,698931
11163,2924601
11164,2924957
11165,299230
11166,299131
11167,1771134
11168,1771094
11169,2265273
11170,2265154
11171,3167210
11172,3167144
11173,1530576
11174,1530531
11175,2690103
11176,2690016
11177,2776997
11178,2776959
11179,2833095
11180,2833505
11181,196097
11182,195724
11183,2874983
11184,2874972
11185,1589051
11186,1588829
11187,1831453
11188,1831491
11189,2359415
11190,2359452
11191,1757141
11192,1756840
11193,1567124
11194,1567171
11195,713224
11196,713249
11197,430913
11198,430721
11199,1499006
11200,1499172
11201,1640087
11202,1639841
11203,2380695
11204,2380822
11205,813531
11206,813243
11207,3050741
11208,3050597
11209,2049268
11210,2049336
11211,2303745
11212,2303559
11213,2332152
11214,2332298
11215,200007
11216,199991
11217,735679
11218,735698
11219,1143990
11220,1144182
11221,1480772
11222,1481197
11223,2291870
11224,2292062
11225,2577517
11226,2577531
11227,3444261
11228,3444335
11229,3267026
11230,3266930
11231,2288200
11232,2288297
11233,1910368
11234,1910629
11235,684554
11236,684840
11237,119089
11238,119131
11239,3153729
11240,3153788
11241,126723
11242,126748
11243,919945
11244,919979
11245,1253232
11246,1252575
11247,1140118
11248,1140237
11249,1819331
11250,1819007
11251,1587317
11252,1587467
11253,921225
11254,921296
11255,3022894
11256,3023029
11257,129774
11258,130001
11259,2163103
11260,2162889
11261,2193036
11262,2193004
11263,2298330
11264,2298202
11265,1598729
11266,1598699
11267,100857
11268,100809
11269,3270421
11270,3270325
11271,701798
11272,701818
11273,83225
11274,83171
11275,2843412
11276,2843603
11277,2949057
11278,2949004
11279,2654042
11280,2653952
11281,666485
11282,666401
11283,389849
11284,389790
11285,1814019
11286,1813836
11287,2704921
11288,2704886
11289,3279619
11290,3279661
11291,1715931
11292,1715779
11293,543292
11294,543234
11295,360875
11296,360943
11297,2190772
11298,2190744
11299,3334590
11300,3334546
11301,2688978
11302,2688946
11303,1869077
11304,1868927
11305,3006632
11306,3006484
11307,729170
11308,729288
11309,2460900
11310,2460879
11311,753324
11312,753250
11313,98427
11314,98654
11315,3294368
11316,3294400
11317,2564884
11318,2565012
11319,374633
11320,374276
11321,2565183
11322,2565368
11323,2808363
11324,2808393
11325,3264637
11326,3264648
11327,1233840
11328,1234052
11329,3237014
11330,3237103
11331,3437707
11332,3437406
11333,2760853
11334,2760820
11335,882187
11336,882090
11337,1513826
11338,1513799
11339,1375466
11340,1376092
11341,2713566
11342,2713602
11343,2565365
11344,2565470
11345,1805942
11346,1806008
11347,637337
11348,637102
11349,2304663
11350,2304743
11351,3023907
11352,3023990
11353,1363236
11354,1362851
11355,2281720
11356,2281824
11357,2398653
11358,2398717
11359,844668
11360,844525
11361,2965162
11362,2965125
11363,3315915
11364,3315684
11365,345799
11366,345827
11367,3020766
11368,3020743
11369,3416795
11370,3416666
11371,1551941
11372,1551886
11373,162632
11374,162653
11375,2359498
11376,2359373
11377,176016
11378,175686
11379,1260657
11380,1260284
11381,1970412
11382,1970729
11383,452901
11384,452846
11385,488383
11386,488290
11387,2193364
11388,2193349
11389,2383571
11390,2383561
11391,2059075
11392,2059189
11393,71430
11394,71501
11395,2479142
11396,2479120
11397,2062463
11398,2062539
11399,2740505
11400,2740326
11401,1128884
11402,1128865
11403,1262752
11404,1262792
11405,3313770
11406,3313492
11407,381114
11408,381167
11409,1313226
11410,1312848
11411,1365816
11412,1365635
11413,313831
11414,313291
11415,131787
11416,132098
11417,2170932
11418,2170835
11419,608034
11420,607825
11421,2581167
11422,2581252
11423,2186975
11424,2186979
11425,1054682
11426,1054537
11427,1812255
11428,1812313
11429,3264732
11430,3264648
11431,1801777
11432,1801802
11433,2461524
11434,2461528
11435,1217672
11436,1217567
11437,2229419
11438,2229908
11439,127586
11440,127652
11441,821296
11442,821384
11443,3017248
11444,3017177
11445,1721433
11446,1721267
11447,146112
11448,146127
11449,1741899
11450,1741943
11451,2798317
11452,2798487
11453,1972375
11454,1972241
11455,599474
11456,599497
11457,2922492
11458,2922548
11459,1096217
11460,1096374
11461,1754723
11462,1754661
11463,347271
11464,347376
11465,3147467
11466,3147525
11467,1116151
11468,1116373
11469,276403
11470,276121
11471,2365740
11472,2365690
11473,2414757
11474,2414471
11475,173875
11476,173602
11477,2005797
11478,2005527
11479,389117
11480,389052
11481,1801
11482,886
11483,786528
11484,786557
11485,720580
11486,720648
11487,2688423
11488,2688373
11489,2661769
11490,2661835
11491,872784
11492,872834
11493,2033467
11494,2033490
11495,61572
11496,61769
11497,2977500
11498,2977547
11499,1450152
11500,1450239
11501,1767158
11502,1767363
11503,957369
11504,957420
11505,969513
11506,969672
11507,3107137
11508,3107119
11509,633745
11510,633767
11511,59595
11512,59553
11513,953483
11514,953746
11515,2198624
11516,2198903
11517,774533
11518,774306
11519,1057546
11520,1057424
11521,453219
11522,453181
11523,2147554
11524,2147520
11525,2054430
11526,2054818
11527,863474
11528,863505
11529,2962749
11530,2962720
11531,1619244
11532,1619274
11533,1281485
11534,1281634
11535,1396360
11536,1396347
11537,720493
11538,720648
11539,2228681
11540,2228695
11541,487240
11542,487102
11543,1469341
11544,1469352
11545,3052786
11546,3052810
11547,1607481
11548,1607344
11549,3061836
11550,3062031
11551,3021663
11552,3021933
11553,3058389
11554,3058484
11555,1279583
11556,1279615
11557,485999
11558,486011
11559,1571093
11560,1571028
11561,2980386
11562,2980142
11563,2063589
11564,2063578
11565,487738
11566,487702
11567,1850317
11568,1850031
11569,1050636
11570,1050722
11571,613592
11572,613574
11573,62256
11574,62268
11575,378653
11576,378621
11577,1037500
11578,1037399
11579,552386
11580,552172
11581,2936214
11582,2936069
11583,1633651
11584,1633682
11585,3285516
11586,3285301
11587,1628068
11588,1628145
11589,2436811
11590,2436865
11591,749248
11592,749566
11593,1620264
11594,1620507
11595,1848001
11596,1848224
11597,747160
11598,747144
11599,2539933
11600,2539850
11601,453575
11602,453448
